product_id,sku,group_name,entertainment,product_name,category,price_twd,currency,stock,release_date,image_url,thumbnail_url,description,official_licensed,limited_edition,preorder,rating,sold_count,weight_g,dimensions,country_of_origin,material,max_purchase_qty,shipping_days_estimate,tags,last_updated,status
123,ENHYPEN-00123,ENHYPEN,HYBE,ENHYPEN Limited Poster,Poster,380,TWD,94,2024/1/25,https://cdn.example.com/HW3/ENHYPEN/123.jpg,https://cdn.example.com/HW3/ENHYPEN/123_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,5,4003,124,520×770 mm（筒裝）,KR,紙類,2,3,"poster,enhypen,official",2025/10/3,in_stock
124,ENHYPEN-00124,ENHYPEN,HYBE,ENHYPEN Logo Keyring,Keyring,240,TWD,144,2021/2/18,https://cdn.example.com/HW3/ENHYPEN/124.jpg,https://cdn.example.com/HW3/ENHYPEN/124_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,FALSE,FALSE,4.9,329,48,40×70 mm,KR,塑膠/ABS,3,6,"keyring,enhypen,official",2025/10/3,in_stock
125,ENHYPEN-00125,ENHYPEN,HYBE,ENHYPEN Special Single Album,Album,540,TWD,26,2024/11/27,https://cdn.example.com/HW3/ENHYPEN/125.jpg,https://cdn.example.com/HW3/ENHYPEN/125_thumb.jpg,ENHYPEN 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.4,3658,434,180×250×25 mm,KR,紙類,3,7,"album,enhypen,official",2025/10/3,in_stock
126,ENHYPEN-00126,ENHYPEN,HYBE,ENHYPEN Photocard Set (Random 1 of 9),Photocard,460,TWD,64,2025/4/5,https://cdn.example.com/HW3/ENHYPEN/126.jpg,https://cdn.example.com/HW3/ENHYPEN/126_thumb.jpg,官方小卡套組，共 9 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,5,3802,180,55×85 mm（單張）,KR,紙類,3,5,"photocard,enhypen,official",2025/10/3,in_stock
127,ENHYPEN-00127,ENHYPEN,HYBE,ENHYPEN Hoodie,Apparel/Hoodie,1830,TWD,220,2022/3/28,https://cdn.example.com/HW3/ENHYPEN/127.jpg,https://cdn.example.com/HW3/ENHYPEN/127_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.2,3956,598,依尺寸而定,KR,棉/聚酯纖維,3,6,"apparel,enhypen,official",2025/10/3,in_stock
128,ENHYPEN-00128,ENHYPEN,HYBE,ENHYPEN Mini Light Stick Keyring,Keyring,460,TWD,36,2023/3/13,https://cdn.example.com/HW3/ENHYPEN/128.jpg,https://cdn.example.com/HW3/ENHYPEN/128_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,FALSE,FALSE,4.9,1227,37,40×70 mm,KR,塑膠/ABS,5,2,"keyring,enhypen,official",2025/10/3,in_stock
129,ENHYPEN-00129,ENHYPEN,HYBE,ENHYPEN Logo Keyring,Keyring,430,TWD,121,2020/4/19,https://cdn.example.com/HW3/ENHYPEN/129.jpg,https://cdn.example.com/HW3/ENHYPEN/129_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,TRUE,FALSE,4.4,688,52,40×70 mm,KR,塑膠/ABS,3,3,"keyring,enhypen,official",2025/10/3,in_stock
130,ENHYPEN-00130,ENHYPEN,HYBE,ENHYPEN 2nd Mini Album,Album,500,TWD,88,2020/6/5,https://cdn.example.com/HW3/ENHYPEN/130.jpg,https://cdn.example.com/HW3/ENHYPEN/130_thumb.jpg,ENHYPEN 正版專輯，含 120p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.9,3862,420,180×250×25 mm,KR,紙類,5,6,"album,enhypen,official",2025/10/3,in_stock
131,REDVELVET-00131,Red Velvet,SM,Red Velvet 2nd Mini Album,Album,570,TWD,43,2023/6/30,https://cdn.example.com/HW3/RedVelvet/131.jpg,https://cdn.example.com/HW3/RedVelvet/131_thumb.jpg,Red Velvet 正版專輯，含 64p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.3,1973,426,180×250×25 mm,KR,紙類,5,7,"album,redvelvet,official",2025/10/3,in_stock
132,REDVELVET-00132,Red Velvet,SM,Red Velvet Photocard Binder Set,Photocard,360,TWD,176,2014/5/15,https://cdn.example.com/HW3/RedVelvet/132.jpg,https://cdn.example.com/HW3/RedVelvet/132_thumb.jpg,官方小卡套組，共 8 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,4.3,3536,143,55×85 mm（單張）,KR,紙類,1,6,"photocard,redvelvet,official",2025/10/3,in_stock
133,REDVELVET-00133,Red Velvet,SM,Red Velvet Official Light Stick Ver.4,Light Stick,1380,TWD,32,2022/2/2,https://cdn.example.com/HW3/RedVelvet/133.jpg,https://cdn.example.com/HW3/RedVelvet/133_thumb.jpg,Red Velvet 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 4,TRUE,FALSE,FALSE,4.8,4178,484,105×105×250 mm,KR,塑膠/ABS,1,5,"light stick,redvelvet,official",2025/10/3,in_stock
134,REDVELVET-00134,Red Velvet,SM,Red Velvet Official Slogan Banner,Banner,580,TWD,79,2022/5/17,https://cdn.example.com/HW3/RedVelvet/134.jpg,https://cdn.example.com/HW3/RedVelvet/134_thumb.jpg,官方應援手幅，雙面印刷，防潑水布料，演唱會/簽售適用。,TRUE,FALSE,FALSE,4.3,1995,149,200×600 mm,KR,紙類,1,6,"banner,redvelvet,official",2025/10/3,in_stock
135,REDVELVET-00135,Red Velvet,SM,Red Velvet Photocard Binder Set,Photocard,320,TWD,179,2021/8/5,https://cdn.example.com/HW3/RedVelvet/135.jpg,https://cdn.example.com/HW3/RedVelvet/135_thumb.jpg,官方小卡套組，共 9 張，隨機成員與造型，採硬卡霧面膜。,TRUE,TRUE,FALSE,4.6,3940,125,55×85 mm（單張）,KR,紙類,2,3,"photocard,redvelvet,official",2025/10/3,in_stock
136,REDVELVET-00136,Red Velvet,SM,Red Velvet Season's Single,Album,560,TWD,25,2018/6/23,https://cdn.example.com/HW3/RedVelvet/136.jpg,https://cdn.example.com/HW3/RedVelvet/136_thumb.jpg,Red Velvet 正版專輯，含 64p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.5,4468,372,180×250×25 mm,KR,紙類,5,4,"album,redvelvet,official",2025/10/3,in_stock
137,REDVELVET-00137,Red Velvet,SM,Red Velvet 1st Full Album,Album,400,TWD,46,2020/2/17,https://cdn.example.com/HW3/RedVelvet/137.jpg,https://cdn.example.com/HW3/RedVelvet/137_thumb.jpg,Red Velvet 正版專輯，含 84p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.5,3622,519,180×250×25 mm,KR,紙類,5,4,"album,redvelvet,official",2025/10/3,in_stock
138,REDVELVET-00138,Red Velvet,SM,Red Velvet Acrylic Character Keyring,Keyring,550,TWD,219,2022/3/29,https://cdn.example.com/HW3/RedVelvet/138.jpg,https://cdn.example.com/HW3/RedVelvet/138_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,FALSE,FALSE,4.8,666,61,40×70 mm,KR,塑膠/ABS,5,6,"keyring,redvelvet,official",2025/10/3,in_stock
139,REDVELVET-00139,Red Velvet,SM,Red Velvet Logo Keyring,Keyring,480,TWD,41,2021/3/16,https://cdn.example.com/HW3/RedVelvet/139.jpg,https://cdn.example.com/HW3/RedVelvet/139_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,TRUE,FALSE,4.4,4956,48,40×70 mm,KR,塑膠/ABS,5,3,"keyring,redvelvet,official",2025/10/3,in_stock
140,REDVELVET-00140,Red Velvet,SM,Red Velvet Concert Poster,Poster,430,TWD,172,2021/11/28,https://cdn.example.com/HW3/RedVelvet/140.jpg,https://cdn.example.com/HW3/RedVelvet/140_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,5,489,130,520×770 mm（筒裝）,KR,紙類,1,7,"poster,redvelvet,official",2025/10/3,in_stock
141,TXT-00141,TXT,HYBE,TXT Concert Poster,Poster,460,TWD,51,2019/5/8,https://cdn.example.com/HW3/TXT/141.jpg,https://cdn.example.com/HW3/TXT/141_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,4.6,1054,160,520×770 mm（筒裝）,KR,紙類,1,3,"poster,txt,official",2025/10/3,in_stock
142,TXT-00142,TXT,HYBE,TXT Photocard Binder Set,Photocard,500,TWD,169,2019/5/13,https://cdn.example.com/HW3/TXT/142.jpg,https://cdn.example.com/HW3/TXT/142_thumb.jpg,官方小卡套組，共 10 張，隨機成員與造型，採硬卡霧面膜。,TRUE,TRUE,FALSE,4.5,3656,152,55×85 mm（單張）,KR,紙類,1,6,"photocard,txt,official",2025/10/3,in_stock
143,TXT-00143,TXT,HYBE,TXT Repackage Album,Album,640,TWD,21,2020/4/9,https://cdn.example.com/HW3/TXT/143.jpg,https://cdn.example.com/HW3/TXT/143_thumb.jpg,TXT 正版專輯，含 88p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.5,4621,477,180×250×25 mm,KR,紙類,1,4,"album,txt,official",2025/10/3,in_stock
144,TXT-00144,TXT,HYBE,TXT Special Photocard Pack,Photocard,410,TWD,192,2022/3/15,https://cdn.example.com/HW3/TXT/144.jpg,https://cdn.example.com/HW3/TXT/144_thumb.jpg,官方小卡套組，共 12 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,4.3,626,158,55×85 mm（單張）,KR,紙類,5,3,"photocard,txt,official",2025/10/3,in_stock
145,TXT-00145,TXT,HYBE,TXT Doublesided Slogan,Banner,290,TWD,185,2022/8/2,https://cdn.example.com/HW3/TXT/145.jpg,https://cdn.example.com/HW3/TXT/145_thumb.jpg,官方應援手幅，雙面印刷，防潑水布料，演唱會/簽售適用。,TRUE,FALSE,TRUE,4.6,2477,187,200×600 mm,KR,紙類,2,7,"banner,txt,official",2025/10/3,in_stock
146,TXT-00146,TXT,HYBE,TXT Limited Poster,Poster,290,TWD,72,2024/9/14,https://cdn.example.com/HW3/TXT/146.jpg,https://cdn.example.com/HW3/TXT/146_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,TRUE,FALSE,4.3,4067,212,520×770 mm（筒裝）,KR,紙類,1,4,"poster,txt,official",2025/10/3,in_stock
147,TXT-00147,TXT,HYBE,TXT Hoodie,Apparel/Hoodie,2460,TWD,48,2025/3/9,https://cdn.example.com/HW3/TXT/147.jpg,https://cdn.example.com/HW3/TXT/147_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,FALSE,TRUE,4.4,3941,591,依尺寸而定,KR,棉/聚酯纖維,5,5,"apparel,txt,official",2025/10/3,in_stock
148,TXT-00148,TXT,HYBE,TXT Photocard Set (Random 1 of 9),Photocard,800,TWD,130,2019/10/31,https://cdn.example.com/HW3/TXT/148.jpg,https://cdn.example.com/HW3/TXT/148_thumb.jpg,官方小卡套組，共 9 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,4.3,4536,120,55×85 mm（單張）,KR,紙類,2,3,"photocard,txt,official",2025/10/3,in_stock
149,TXT-00149,TXT,HYBE,TXT Tour Tshirt,Apparel/Tour Tshirt,930,TWD,92,2020/9/18,https://cdn.example.com/HW3/TXT/149.jpg,https://cdn.example.com/HW3/TXT/149_thumb.jpg,官方周邊 Tour Tshirt，100% 精梳棉，常規版型，建議冷水反面清洗。,TRUE,TRUE,FALSE,4.8,2854,445,依尺寸而定,KR,棉/聚酯纖維,3,2,"apparel,txt,official",2025/10/3,in_stock
150,TXT-00150,TXT,HYBE,TXT 2nd Full Album,Album,980,TWD,143,2020/1/18,https://cdn.example.com/HW3/TXT/150.jpg,https://cdn.example.com/HW3/TXT/150_thumb.jpg,TXT 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.7,1422,623,180×250×25 mm,KR,紙類,3,6,"album,txt,official",2025/10/3,in_stock
151,ATEEZ-00151,ATEEZ,KQ,ATEEZ 1st Mini Album,Album,940,TWD,68,2025/4/21,https://cdn.example.com/HW3/ATEEZ/151.jpg,https://cdn.example.com/HW3/ATEEZ/151_thumb.jpg,ATEEZ 正版專輯，含 64p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.7,4099,485,180×250×25 mm,KR,紙類,3,7,"album,ateez,official",2025/10/3,in_stock
152,ATEEZ-00152,ATEEZ,KQ,ATEEZ Acrylic Character Keyring,Keyring,320,TWD,91,2022/7/22,https://cdn.example.com/HW3/ATEEZ/152.jpg,https://cdn.example.com/HW3/ATEEZ/152_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,FALSE,FALSE,4.3,3424,73,40×70 mm,KR,塑膠/ABS,5,5,"keyring,ateez,official",2025/10/3,in_stock
153,ATEEZ-00153,ATEEZ,KQ,ATEEZ 3rd Mini Album,Album,700,TWD,209,2019/6/20,https://cdn.example.com/HW3/ATEEZ/153.jpg,https://cdn.example.com/HW3/ATEEZ/153_thumb.jpg,ATEEZ 正版專輯，含 84p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.5,3841,554,180×250×25 mm,KR,紙類,1,4,"album,ateez,official",2025/10/3,in_stock
154,ATEEZ-00154,ATEEZ,KQ,ATEEZ Tour Tshirt,Apparel/Tour Tshirt,900,TWD,113,2021/4/3,https://cdn.example.com/HW3/ATEEZ/154.jpg,https://cdn.example.com/HW3/ATEEZ/154_thumb.jpg,官方周邊 Tour Tshirt，100% 精梳棉，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,5,1328,205,依尺寸而定,KR,棉/聚酯纖維,3,6,"apparel,ateez,official",2025/10/3,in_stock
155,ATEEZ-00155,ATEEZ,KQ,ATEEZ Photocard Set (Random 1 of 9),Photocard,560,TWD,142,2023/3/28,https://cdn.example.com/HW3/ATEEZ/155.jpg,https://cdn.example.com/HW3/ATEEZ/155_thumb.jpg,官方小卡套組，共 9 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,4.3,3241,145,55×85 mm（單張）,KR,紙類,5,3,"photocard,ateez,official",2025/10/3,in_stock
156,ATEEZ-00156,ATEEZ,KQ,ATEEZ Repackage Album,Album,640,TWD,182,2024/9/13,https://cdn.example.com/HW3/ATEEZ/156.jpg,https://cdn.example.com/HW3/ATEEZ/156_thumb.jpg,ATEEZ 正版專輯，含 64p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.2,900,603,180×250×25 mm,KR,紙類,5,3,"album,ateez,official",2025/10/3,in_stock
157,ATEEZ-00157,ATEEZ,KQ,ATEEZ Doublesided Slogan,Banner,640,TWD,26,2022/2/7,https://cdn.example.com/HW3/ATEEZ/157.jpg,https://cdn.example.com/HW3/ATEEZ/157_thumb.jpg,官方應援手幅，雙面印刷，防潑水布料，演唱會/簽售適用。,TRUE,FALSE,FALSE,4.4,4552,151,200×600 mm,KR,紙類,3,2,"banner,ateez,official",2025/10/3,in_stock
158,ATEEZ-00158,ATEEZ,KQ,ATEEZ Official Light Stick Ver.4,Light Stick,1770,TWD,171,2025/8/18,https://cdn.example.com/HW3/ATEEZ/158.jpg,https://cdn.example.com/HW3/ATEEZ/158_thumb.jpg,ATEEZ 官方應援棒 Ver.4，支援藍牙與演唱會同步，附收納袋與腕繩。,TRUE,TRUE,FALSE,4.5,2797,509,105×105×250 mm,KR,塑膠/ABS,3,3,"light stick,ateez,official",2025/10/3,in_stock
159,ATEEZ-00159,ATEEZ,KQ,ATEEZ Special Single Album,Album,400,TWD,197,2019/7/16,https://cdn.example.com/HW3/ATEEZ/159.jpg,https://cdn.example.com/HW3/ATEEZ/159_thumb.jpg,ATEEZ 正版專輯，含 96p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.6,4986,369,180×250×25 mm,KR,紙類,2,4,"album,ateez,official",2025/10/3,in_stock
160,ATEEZ-00160,ATEEZ,KQ,ATEEZ Acrylic Character Keyring,Keyring,280,TWD,204,2024/11/30,https://cdn.example.com/HW3/ATEEZ/160.jpg,https://cdn.example.com/HW3/ATEEZ/160_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,FALSE,FALSE,4.6,4195,55,40×70 mm,KR,塑膠/ABS,5,7,"keyring,ateez,official",2025/10/3,in_stock
161,EXO-00161,EXO,SM,EXO Hoodie,Apparel/Hoodie,1530,TWD,187,2019/6/6,https://cdn.example.com/HW3/EXO/161.jpg,https://cdn.example.com/HW3/EXO/161_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,TRUE,FALSE,4.4,238,368,依尺寸而定,KR,棉/聚酯纖維,5,4,"apparel,exo,official",2025/10/3,in_stock
162,EXO-00162,EXO,SM,EXO Mini Light Stick Keyring,Keyring,500,TWD,164,2013/2/24,https://cdn.example.com/HW3/EXO/162.jpg,https://cdn.example.com/HW3/EXO/162_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,FALSE,FALSE,4.8,3134,44,40×70 mm,KR,塑膠/ABS,2,7,"keyring,exo,official",2025/10/3,in_stock
163,EXO-00163,EXO,SM,EXO 2nd Mini Album,Album,800,TWD,53,2021/5/23,https://cdn.example.com/HW3/EXO/163.jpg,https://cdn.example.com/HW3/EXO/163_thumb.jpg,EXO 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,FALSE,FALSE,4.6,3883,510,180×250×25 mm,KR,紙類,1,7,"album,exo,official",2025/10/3,in_stock
164,EXO-00164,EXO,SM,EXO 1st Full Album,Album,840,TWD,95,2020/6/13,https://cdn.example.com/HW3/EXO/164.jpg,https://cdn.example.com/HW3/EXO/164_thumb.jpg,EXO 正版專輯，含 96p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.6,4495,619,180×250×25 mm,KR,紙類,3,7,"album,exo,official",2025/10/3,in_stock
165,EXO-00165,EXO,SM,EXO Special Photocard Pack,Photocard,610,TWD,78,2016/4/24,https://cdn.example.com/HW3/EXO/165.jpg,https://cdn.example.com/HW3/EXO/165_thumb.jpg,官方小卡套組，共 10 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,5,2458,141,55×85 mm（單張）,KR,紙類,3,7,"photocard,exo,official",2025/10/3,in_stock
166,EXO-00166,EXO,SM,EXO Season's Single,Album,710,TWD,88,2018/2/18,https://cdn.example.com/HW3/EXO/166.jpg,https://cdn.example.com/HW3/EXO/166_thumb.jpg,EXO 正版專輯，含 84p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,TRUE,FALSE,4.5,3252,636,180×250×25 mm,KR,紙類,3,3,"album,exo,official",2025/10/3,in_stock
167,EXO-00167,EXO,SM,EXO Official Light Stick Ver.3,Light Stick,1360,TWD,182,2021/12/2,https://cdn.example.com/HW3/EXO/167.jpg,https://cdn.example.com/HW3/EXO/167_thumb.jpg,EXO 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 3,TRUE,FALSE,FALSE,4.4,4432,438,105×105×250 mm,KR,塑膠/ABS,3,6,"light stick,exo,official",2025/10/3,in_stock
168,EXO-00168,EXO,SM,EXO Official Poster,Poster,260,TWD,27,2017/6/9,https://cdn.example.com/HW3/EXO/168.jpg,https://cdn.example.com/HW3/EXO/168_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,4.7,450,181,520×770 mm（筒裝）,KR,紙類,1,5,"poster,exo,official",2025/10/3,in_stock
169,EXO-00169,EXO,SM,EXO Official Light Stick Ver.4,Light Stick,1480,TWD,55,2024/5/5,https://cdn.example.com/HW3/EXO/169.jpg,https://cdn.example.com/HW3/EXO/169_thumb.jpg,EXO 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 4,TRUE,FALSE,FALSE,4.9,3931,351,105×105×250 mm,KR,塑膠/ABS,2,4,"light stick,exo,official",2025/10/3,in_stock
170,EXO-00170,EXO,SM,EXO Official Light Stick Ver.1,Light Stick,2380,TWD,204,2024/1/1,https://cdn.example.com/HW3/EXO/170.jpg,https://cdn.example.com/HW3/EXO/170_thumb.jpg,EXO 官方應援棒 ，支援藍牙與演唱會同步，附收納袋與腕繩。 版本：ver. 1,TRUE,FALSE,FALSE,4.9,1454,409,105×105×250 mm,KR,塑膠/ABS,5,3,"light stick,exo,official",2025/10/3,in_stock
171,MONSTAX-00171,MONSTA X,Starship,MONSTA X Logo Keyring,Keyring,400,TWD,62,2020/7/22,https://cdn.example.com/HW3/MONSTAX/171.jpg,https://cdn.example.com/HW3/MONSTAX/171_thumb.jpg,官方鑰匙圈，小巧耐用，適合掛於包袋或鑰匙。,TRUE,FALSE,FALSE,4.9,326,80,40×70 mm,KR,塑膠/ABS,1,4,"keyring,monstax,official",2025/10/3,in_stock
172,MONSTAX-00172,MONSTA X,Starship,MONSTA X Tour Tshirt,Apparel/Tour Tshirt,1140,TWD,179,2020/2/5,https://cdn.example.com/HW3/MONSTAX/172.jpg,https://cdn.example.com/HW3/MONSTAX/172_thumb.jpg,官方周邊 Tour Tshirt，100% 精梳棉，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,5,4150,325,依尺寸而定,KR,棉/聚酯纖維,5,4,"apparel,monstax,official",2025/10/3,in_stock
173,MONSTAX-00173,MONSTA X,Starship,MONSTA X 2nd Mini Album,Album,820,TWD,62,2023/1/22,https://cdn.example.com/HW3/MONSTAX/173.jpg,https://cdn.example.com/HW3/MONSTAX/173_thumb.jpg,MONSTA X 正版專輯，含 84p 寫真書、歌詞本、CD、隨機小卡 1 張（版本隨機）。,TRUE,TRUE,FALSE,4.4,1602,481,180×250×25 mm,KR,紙類,2,6,"album,monstax,official",2025/10/3,in_stock
174,MONSTAX-00174,MONSTA X,Starship,MONSTA X Photocard Binder Set,Photocard,560,TWD,117,2015/12/22,https://cdn.example.com/HW3/MONSTAX/174.jpg,https://cdn.example.com/HW3/MONSTAX/174_thumb.jpg,官方小卡套組，共 12 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,4.3,2670,121,55×85 mm（單張）,KR,紙類,2,2,"photocard,monstax,official",2025/10/3,in_stock
175,MONSTAX-00175,MONSTA X,Starship,MONSTA X 1st Full Album,Album,690,TWD,200,2021/7/13,https://cdn.example.com/HW3/MONSTAX/175.jpg,https://cdn.example.com/HW3/MONSTAX/175_thumb.jpg,MONSTA X 正版專輯，含 88p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.5,1955,504,180×250×25 mm,KR,紙類,1,7,"album,monstax,official",2025/10/3,in_stock
176,MONSTAX-00176,MONSTA X,Starship,MONSTA X 2nd Full Album,Album,860,TWD,45,2022/9/28,https://cdn.example.com/HW3/MONSTAX/176.jpg,https://cdn.example.com/HW3/MONSTAX/176_thumb.jpg,MONSTA X 正版專輯，含 72p 寫真書、歌詞本、CD、隨機小卡 2 張（版本隨機）。,TRUE,FALSE,FALSE,4.5,1829,509,180×250×25 mm,KR,紙類,2,3,"album,monstax,official",2025/10/3,in_stock
177,MONSTAX-00177,MONSTA X,Starship,MONSTA X Hoodie,Apparel/Hoodie,2740,TWD,194,2019/8/31,https://cdn.example.com/HW3/MONSTAX/177.jpg,https://cdn.example.com/HW3/MONSTAX/177_thumb.jpg,官方周邊 Hoodie，80% 棉 / 20% 聚酯纖維，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.6,1809,371,依尺寸而定,KR,棉/聚酯纖維,2,7,"apparel,monstax,official",2025/10/3,in_stock
178,MONSTAX-00178,MONSTA X,Starship,MONSTA X Photocard Set (Random 1 of 9),Photocard,570,TWD,34,2019/1/21,https://cdn.example.com/HW3/MONSTAX/178.jpg,https://cdn.example.com/HW3/MONSTAX/178_thumb.jpg,官方小卡套組，共 12 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,FALSE,4.9,4160,170,55×85 mm（單張）,KR,紙類,2,6,"photocard,monstax,official",2025/10/3,in_stock
179,MONSTAX-00179,MONSTA X,Starship,MONSTA X Tour Tshirt,Apparel/Tour Tshirt,1140,TWD,44,2019/12/15,https://cdn.example.com/HW3/MONSTAX/179.jpg,https://cdn.example.com/HW3/MONSTAX/179_thumb.jpg,官方周邊 Tour Tshirt，100% 精梳棉，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.6,4200,446,依尺寸而定,KR,棉/聚酯纖維,5,2,"apparel,monstax,official",2025/10/3,in_stock
180,MONSTAX-00180,MONSTA X,Starship,MONSTA X Cap,Apparel/Cap,1020,TWD,29,2021/4/28,https://cdn.example.com/HW3/MONSTAX/180.jpg,https://cdn.example.com/HW3/MONSTAX/180_thumb.jpg,官方周邊 Cap，棉質，常規版型，建議冷水反面清洗。,TRUE,FALSE,FALSE,4.4,198,413,依尺寸而定,KR,棉/聚酯纖維,5,4,"apparel,monstax,official",2025/10/3,in_stock
181,NMIXX-00181,NMIXX,JYP,NMIXX Special Photocard Pack,Photocard,600,TWD,123,2022/4/3,https://cdn.example.com/HW3/NMIXX/181.jpg,https://cdn.example.com/HW3/NMIXX/181_thumb.jpg,官方小卡套組，共 9 張，隨機成員與造型，採硬卡霧面膜。,TRUE,FALSE,TRUE,5,585,89,55×85 mm（單張）,KR,紙類,5,2,"photocard,nmixx,official",2025/10/3,in_stock
182,NMIXX-00182,NMIXX,JYP,NMIXX Official Light Stick Ver.2,Light Stick,2060,TWD,129,2024/2/23,https://cdn.example.com/HW3/NMIXX/182.jpg,https://cdn.example.com/HW3/NMIXX/182_thumb.jpg,NMIXX 官方應援棒 Ver.2，支援藍牙與演唱會同步，附收納袋與腕繩。,TRUE,FALSE,FALSE,4.5,4437,445,105×105×250 mm,KR,塑膠/ABS,2,7,"light stick,nmixx,official",2025/10/3,in_stock
183,NMIXX-00183,NMIXX,JYP,NMIXX Official Slogan Banner,Banner,340,TWD,150,2024/3/15,https://cdn.example.com/HW3/NMIXX/183.jpg,https://cdn.example.com/HW3/NMIXX/183_thumb.jpg,官方應援手幅，雙面印刷，防潑水布料，演唱會/簽售適用。,TRUE,TRUE,FALSE,4.9,206,168,200×600 mm,KR,紙類,3,5,"banner,nmixx,official",2025/10/3,in_stock
184,NMIXX-00184,NMIXX,JYP,NMIXX Limited Poster,Poster,420,TWD,78,2023/4/16,https://cdn.example.com/HW3/NMIXX/184.jpg,https://cdn.example.com/HW3/NMIXX/184_thumb.jpg,官方海報，尺寸約 520×770 mm，厚磅銅版紙單面印刷，筒裝出貨。,TRUE,FALSE,FALSE,4.4,944,217,520×770 mm（筒裝）,KR,紙類,1,7,"poster,nmixx,official",2025/10/3,in_stock
